Created with UCDetector 1.10.0	2014-06-19 08:28:51	http://www.ucdetector.org/	
com.mdu.DrawLine.DLPolygon.radius(DLPolygon.java:8)	Change visibility of Field "DLPolygon.radius" to private	DLPolygon.radius	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolygon.sides(DLPolygon.java:9)	Change visibility of Field "DLPolygon.sides" to private	DLPolygon.sides	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLShape.<init>(DLShape.java:3)	Change visibility of Class "DLShape" to default - May cause compile errors!	DLShape	org.ucdetector.analyzeMarkerVisibilityDefault	
com.mdu.DrawLine.DLPoint.DLPoint(DLPoint.java:16)	Constructor "DLPoint.DLPoint(double,double)" has 0 references	DLPoint.DLPoint(double,double)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPoint.DLPoint(DLPoint.java:21)	Constructor "DLPoint.DLPoint(float,float,long,Shape)" has 0 references	DLPoint.DLPoint(float,float,long,Shape)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPoint.DLPoint(DLPoint.java:34)	Constructor "DLPoint.DLPoint(float,float,Shape)" has 0 references	DLPoint.DLPoint(float,float,Shape)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPolyline.DLPolyline(DLPolyline.java:25)	Constructor "DLPolyline.DLPolyline(int,int)" has 0 references	DLPolyline.DLPolyline(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPolyline.drawControls(DLPolyline.java:72)	Method "DLPolyline.drawControls(Graphics2D)" has 0 references	DLPolyline.drawControls(Graphics2D)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPolyline.drawCurve(DLPolyline.java:97)	Change visibility of Method "DLPolyline.drawCurve(Graphics2D)" to private	DLPolyline.drawCurve(Graphics2D)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.addSegment(DLPolyline.java:112)	Method "DLPolyline.addSegment(int,int,long)" has 0 references	DLPolyline.addSegment(int,int,long)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPolyline.drawPoints(DLPolyline.java:117)	Change visibility of Method "DLPolyline.drawPoints(Graphics2D)" to private	DLPolyline.drawPoints(Graphics2D)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.drawPoint(DLPolyline.java:122)	Change visibility of Method "DLPolyline.drawPoint(Graphics2D,int)" to private	DLPolyline.drawPoint(Graphics2D,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.drawSegment(DLPolyline.java:129)	Change visibility of Method "DLPolyline.drawSegment(Graphics2D,int)" to private	DLPolyline.drawSegment(Graphics2D,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.drawLastSegment(DLPolyline.java:147)	Method "DLPolyline.drawLastSegment(Graphics)" has 0 references	DLPolyline.drawLastSegment(Graphics)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPolyline.curve(DLPolyline.java:159)	Change visibility of Method "DLPolyline.curve()" to private	DLPolyline.curve()	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.color(DLPolyline.java:17)	Change visibility of Field "DLPolyline.color" to private	DLPolyline.color	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.brush(DLPolyline.java:18)	Field "DLPolyline.brush" has 0 references	DLPolyline.brush	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPolyline.curve(DLPolyline.java:19)	Change visibility of Field "DLPolyline.curve" to private	DLPolyline.curve	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.fcp(DLPolyline.java:20)	Change visibility of Field "DLPolyline.fcp" to private	DLPolyline.fcp	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.scp(DLPolyline.java:21)	Change visibility of Field "DLPolyline.scp" to private	DLPolyline.scp	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.handleSize(DLPolyline.java:22)	Change visibility of Field "DLPolyline.handleSize" to private	DLPolyline.handleSize	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline.drawPoints(DLPolyline.java:23)	Change visibility of Field "DLPolyline.drawPoints" to private	DLPolyline.drawPoints	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLSuperEllipse.DLSuperEllipse(DLSuperEllipse.java:16)	Change visibility of Constructor "DLSuperEllipse.DLSuperEllipse(DLSuperEllipse)" to private	DLSuperEllipse.DLSuperEllipse(DLSuperEllipse)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLSuperEllipse.DLSuperEllipse(DLSuperEllipse.java:23)	Constructor "DLSuperEllipse.DLSuperEllipse(int,int)" has 0 references	DLSuperEllipse.DLSuperEllipse(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLSuperEllipse.DLSuperEllipse(DLSuperEllipse.java:27)	Constructor "DLSuperEllipse.DLSuperEllipse(int,int,float,float,float)" has 0 references	DLSuperEllipse.DLSuperEllipse(int,int,float,float,float)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLSuperEllipse.sign(DLSuperEllipse.java:38)	Change visibility of Method "DLSuperEllipse.sign(double)" to private	DLSuperEllipse.sign(double)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLSuperEllipse.a(DLSuperEllipse.java:12)	Change visibility of Field "DLSuperEllipse.a" to private	DLSuperEllipse.a	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLSuperEllipse.b(DLSuperEllipse.java:13)	Change visibility of Field "DLSuperEllipse.b" to private	DLSuperEllipse.b	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLSuperEllipse.n(DLSuperEllipse.java:14)	Change visibility of Field "DLSuperEllipse.n" to private	DLSuperEllipse.n	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLStar.DLStar(DLStar.java:11)	Change visibility of Constructor "DLStar.DLStar(DLStar)" to private	DLStar.DLStar(DLStar)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLStar.DLStar(DLStar.java:19)	Constructor "DLStar.DLStar(int,int)" has 0 references	DLStar.DLStar(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLStar.DLStar(DLStar.java:23)	Constructor "DLStar.DLStar(double,double,int,double,int,int)" has 0 references	DLStar.DLStar(double,double,int,double,int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLStar.r1(DLStar.java:6)	Change visibility of Field "DLStar.r1" to private	DLStar.r1	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLStar.r2(DLStar.java:7)	Change visibility of Field "DLStar.r2" to private	DLStar.r2	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLStar.branches(DLStar.java:8)	Change visibility of Field "DLStar.branches" to private	DLStar.branches	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLStar.startAngle(DLStar.java:9)	Change visibility of Field "DLStar.startAngle" to private	DLStar.startAngle	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLCurve.fill(DLCurve.java:21)	Change visibility of Field "DLCurve.fill" to private	DLCurve.fill	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLCurve.stroke(DLCurve.java:22)	Change visibility of Field "DLCurve.stroke" to private	DLCurve.stroke	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLAstroid.DLAstroid(DLAstroid.java:14)	Change visibility of Constructor "DLAstroid.DLAstroid(DLAstroid)" to private	DLAstroid.DLAstroid(DLAstroid)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLAstroid.DLAstroid(DLAstroid.java:19)	Constructor "DLAstroid.DLAstroid(int,int)" has 0 references	DLAstroid.DLAstroid(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLAstroid.DLAstroid(DLAstroid.java:23)	Constructor "DLAstroid.DLAstroid(int,int,float)" has 0 references	DLAstroid.DLAstroid(int,int,float)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLAstroid.p(DLAstroid.java:12)	Change visibility of Field "DLAstroid.p" to private	DLAstroid.p	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.DLArrow(DLArrow.java:18)	Constructor "DLArrow.DLArrow(int,int)" has 0 references	DLArrow.DLArrow(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLArrow.DLArrow(DLArrow.java:22)	Change visibility of Constructor "DLArrow.DLArrow(DLArrow)" to private	DLArrow.DLArrow(DLArrow)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.w1(DLArrow.java:10)	Change visibility of Field "DLArrow.w1" to private	DLArrow.w1	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.l1(DLArrow.java:11)	Change visibility of Field "DLArrow.l1" to private	DLArrow.l1	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.l2(DLArrow.java:12)	Change visibility of Field "DLArrow.l2" to private	DLArrow.l2	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.l3(DLArrow.java:13)	Change visibility of Field "DLArrow.l3" to private	DLArrow.l3	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.w2(DLArrow.java:14)	Change visibility of Field "DLArrow.w2" to private	DLArrow.w2	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.l4(DLArrow.java:15)	Change visibility of Field "DLArrow.l4" to private	DLArrow.l4	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLArrow.w3(DLArrow.java:16)	Change visibility of Field "DLArrow.w3" to private	DLArrow.w3	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLemniscate.DLLemniscate(DLLemniscate.java:14)	Change visibility of Constructor "DLLemniscate.DLLemniscate(DLLemniscate)" to private	DLLemniscate.DLLemniscate(DLLemniscate)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLemniscate.DLLemniscate(DLLemniscate.java:21)	Constructor "DLLemniscate.DLLemniscate(int,int)" has 0 references	DLLemniscate.DLLemniscate(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLemniscate.DLLemniscate(DLLemniscate.java:25)	Constructor "DLLemniscate.DLLemniscate(int,int,float,float,float)" has 0 references	DLLemniscate.DLLemniscate(int,int,float,float,float)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLemniscate.a(DLLemniscate.java:10)	Change visibility of Field "DLLemniscate.a" to private	DLLemniscate.a	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLemniscate.b(DLLemniscate.java:11)	Change visibility of Field "DLLemniscate.b" to private	DLLemniscate.b	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLemniscate.p(DLLemniscate.java:12)	Change visibility of Field "DLLemniscate.p" to private	DLLemniscate.p	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLEggBeanInfo.<init>(DLEggBeanInfo.java:6)	Class "DLEggBeanInfo" has 0 references	DLEggBeanInfo	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLorenz.DLLorenz(DLLorenz.java:25)	Change visibility of Constructor "DLLorenz.DLLorenz(DLLorenz)" to private	DLLorenz.DLLorenz(DLLorenz)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.DLLorenz(DLLorenz.java:40)	Constructor "DLLorenz.DLLorenz(int,int)" has 0 references	DLLorenz.DLLorenz(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLorenz.DLLorenz(DLLorenz.java:44)	Constructor "DLLorenz.DLLorenz(int,int,double,double,double,int)" has 0 references	DLLorenz.DLLorenz(int,int,double,double,double,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLorenz.getC1(DLLorenz.java:56)	Change visibility of Method "DLLorenz.getC1(double,double,double)" to private	DLLorenz.getC1(double,double,double)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.getC2(DLLorenz.java:69)	Change visibility of Method "DLLorenz.getC2(double,double,double)" to private	DLLorenz.getC2(double,double,double)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.a(DLLorenz.java:13)	Change visibility of Field "DLLorenz.a" to private	DLLorenz.a	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.b(DLLorenz.java:14)	Change visibility of Field "DLLorenz.b" to private	DLLorenz.b	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.c(DLLorenz.java:15)	Change visibility of Field "DLLorenz.c" to private	DLLorenz.c	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.steps(DLLorenz.java:16)	Change visibility of Field "DLLorenz.steps" to private	DLLorenz.steps	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.scale(DLLorenz.java:17)	Change visibility of Field "DLLorenz.scale" to private	DLLorenz.scale	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.dt(DLLorenz.java:18)	Change visibility of Field "DLLorenz.dt" to private	DLLorenz.dt	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.x0(DLLorenz.java:19)	Change visibility of Field "DLLorenz.x0" to private	DLLorenz.x0	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.y0(DLLorenz.java:20)	Change visibility of Field "DLLorenz.y0" to private	DLLorenz.y0	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.z0(DLLorenz.java:21)	Change visibility of Field "DLLorenz.z0" to private	DLLorenz.z0	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.c1(DLLorenz.java:22)	Change visibility of Field "DLLorenz.c1" to private	DLLorenz.c1	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLorenz.c2(DLLorenz.java:23)	Change visibility of Field "DLLorenz.c2" to private	DLLorenz.c2	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLGear.DLGear(DLGear.java:19)	Change visibility of Constructor "DLGear.DLGear(DLGear)" to private	DLGear.DLGear(DLGear)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLGear.DLGear(DLGear.java:27)	Constructor "DLGear.DLGear(int,int)" has 0 references	DLGear.DLGear(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLGear.DLGear(DLGear.java:31)	Constructor "DLGear.DLGear(int,int,float,float,float,int)" has 0 references	DLGear.DLGear(int,int,float,float,float,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLGear.a(DLGear.java:14)	Change visibility of Field "DLGear.a" to private	DLGear.a	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLGear.b(DLGear.java:15)	Change visibility of Field "DLGear.b" to private	DLGear.b	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLGear.s(DLGear.java:16)	Change visibility of Field "DLGear.s" to private	DLGear.s	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLGear.n(DLGear.java:17)	Change visibility of Field "DLGear.n" to private	DLGear.n	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLRosace.DLRosace(DLRosace.java:16)	Constructor "DLRosace.DLRosace(int,int)" has 0 references	DLRosace.DLRosace(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLRosace.DLRosace(DLRosace.java:20)	Change visibility of Constructor "DLRosace.DLRosace(DLRosace)" to private	DLRosace.DLRosace(DLRosace)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLRosace.a(DLRosace.java:13)	Change visibility of Field "DLRosace.a" to private	DLRosace.a	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLRosace.n(DLRosace.java:14)	Change visibility of Field "DLRosace.n" to private	DLRosace.n	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPropertySheet.<init>(DLPropertySheet.java:17)	Change visibility of Class "DLPropertySheet" to default - May cause compile errors!	DLPropertySheet	org.ucdetector.analyzeMarkerVisibilityDefault	
com.mdu.DrawLine.DLPropertySheet.DLPropertySheet(DLPropertySheet.java:21)	Change visibility of Constructor "DLPropertySheet.DLPropertySheet(DLComponent)" to default	DLPropertySheet.DLPropertySheet(DLComponent)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.mdu.DrawLine.DLPropertySheet.page(DLPropertySheet.java:33)	Change visibility of Method "DLPropertySheet.page()" to private	DLPropertySheet.page()	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPropertySheet.comp(DLPropertySheet.java:18)	Change visibility of Field "DLPropertySheet.comp" to private	DLPropertySheet.comp	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPropertySheet.frame(DLPropertySheet.java:19)	Change visibility of Field "DLPropertySheet.frame" to private	DLPropertySheet.frame	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLRubanBeanInfo.<init>(DLRubanBeanInfo.java:8)	Class "DLRubanBeanInfo" has 0 references	DLRubanBeanInfo	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLHeart.DLHeart(DLHeart.java:15)	Change visibility of Constructor "DLHeart.DLHeart(DLHeart)" to private	DLHeart.DLHeart(DLHeart)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLHeart.DLHeart(DLHeart.java:20)	Constructor "DLHeart.DLHeart(int,int)" has 0 references	DLHeart.DLHeart(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLHeart.DLHeart(DLHeart.java:24)	Constructor "DLHeart.DLHeart(int,int,float)" has 0 references	DLHeart.DLHeart(int,int,float)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLHeart.s(DLHeart.java:13)	Change visibility of Field "DLHeart.s" to private	DLHeart.s	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLRenderer.<init>(DLRenderer.java:6)	Change visibility of Class "DLRenderer" to default - May cause compile errors!	DLRenderer	org.ucdetector.analyzeMarkerVisibilityDefault	
com.mdu.DrawLine.DLVonKoch.DLVonKoch(DLVonKoch.java:22)	Constructor "DLVonKoch.DLVonKoch(int,int)" has 0 references	DLVonKoch.DLVonKoch(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLVonKoch.DLVonKoch(DLVonKoch.java:26)	Change visibility of Constructor "DLVonKoch.DLVonKoch(DLVonKoch)" to private	DLVonKoch.DLVonKoch(DLVonKoch)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLVonKoch.side(DLVonKoch.java:37)	Change visibility of Method "DLVonKoch.side(double,double,double,double,double[],*)" to private	DLVonKoch.side(double,double,double,double,double[],*)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLVonKoch.steps(DLVonKoch.java:16)	Change visibility of Field "DLVonKoch.steps" to private	DLVonKoch.steps	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLVonKoch.sides(DLVonKoch.java:17)	Change visibility of Field "DLVonKoch.sides" to private	DLVonKoch.sides	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLVonKoch.size(DLVonKoch.java:18)	Change visibility of Field "DLVonKoch.size" to private	DLVonKoch.size	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLVonKoch.alpha(DLVonKoch.java:19)	Change visibility of Field "DLVonKoch.alpha" to private	DLVonKoch.alpha	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLVonKoch.beta(DLVonKoch.java:20)	Change visibility of Field "DLVonKoch.beta" to private	DLVonKoch.beta	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLInteractor.<init>(DLInteractor.java:9)	Class "DLInteractor" has 0 references	DLInteractor	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLMouse.DLMouse(DLMouse.java:29)	Constructor "DLMouse.DLMouse(DrawLine,int)" has 0 references	DLMouse.DLMouse(DrawLine,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLMouse.lastX(DLMouse.java:18)	Change visibility of Field "DLMouse.lastX" to private	DLMouse.lastX	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLMouse.lastY(DLMouse.java:19)	Change visibility of Field "DLMouse.lastY" to private	DLMouse.lastY	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLMouse.e2(DLMouse.java:20)	Change visibility of Field "DLMouse.e2" to private	DLMouse.e2	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLMouse.key(DLMouse.java:21)	Change visibility of Field "DLMouse.key" to private	DLMouse.key	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLMouse.drawLine(DLMouse.java:22)	Change visibility of Field "DLMouse.drawLine" to private	DLMouse.drawLine	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPolyline2.<init>(DLPolyline2.java:14)	Class "DLPolyline2" has 0 references	DLPolyline2	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.TwoPlusTwo.<init>(TwoPlusTwo.java:5)	Class "TwoPlusTwo" has 0 references	TwoPlusTwo	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLeaf.DLLeaf(DLLeaf.java:16)	Change visibility of Constructor "DLLeaf.DLLeaf(DLLeaf)" to private	DLLeaf.DLLeaf(DLLeaf)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLeaf.DLLeaf(DLLeaf.java:21)	Constructor "DLLeaf.DLLeaf(int,int)" has 0 references	DLLeaf.DLLeaf(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLeaf.DLLeaf(DLLeaf.java:25)	Constructor "DLLeaf.DLLeaf(int,int,float,float)" has 0 references	DLLeaf.DLLeaf(int,int,float,float)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLLeaf.a(DLLeaf.java:13)	Change visibility of Field "DLLeaf.a" to private	DLLeaf.a	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLLeaf.scale(DLLeaf.java:14)	Change visibility of Field "DLLeaf.scale" to private	DLLeaf.scale	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPapillon.DLPapillon(DLPapillon.java:16)	Change visibility of Constructor "DLPapillon.DLPapillon(DLPapillon)" to private	DLPapillon.DLPapillon(DLPapillon)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.mdu.DrawLine.DLPapillon.DLPapillon(DLPapillon.java:21)	Constructor "DLPapillon.DLPapillon(int,int)" has 0 references	DLPapillon.DLPapillon(int,int)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPapillon.DLPapillon(DLPapillon.java:25)	Constructor "DLPapillon.DLPapillon(int,int,float)" has 0 references	DLPapillon.DLPapillon(int,int,float)	org.ucdetector.analyzeMarkerReference	
com.mdu.DrawLine.DLPapillon.scale(DLPapillon.java:14)	Change visibility of Field "DLPapillon.scale" to private	DLPapillon.scale	org.ucdetector.analyzeMarkerVisibilityPrivate	
